PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)
1452.0,1370.0,445.0,1581.0,1817.0,7.1,50.0,0.5067,3.5
1415.0,1278.0,483.0,1399.0,1870.0,11.1,38.4,0.5066,3.0
1203.0,951.0,618.0,1162.0,1305.0,17.2,30.6,0.5949,1.0
1258.0,1052.0,551.0,1297.0,1205.0,17.8,33.3,0.6741,1.5
1328.0,1123.0,508.0,1404.0,1339.0,18.8,31.8,0.6853,2.2
1260.0,1059.0,544.0,1319.0,1161.0,19.3,29.9,0.6604,1.7
1201.0,985.0,585.0,1252.0,996.0,18.8,31.5,0.6752,1.1
1161.0,992.0,601.0,1211.0,906.0,18.2,28.1,0.5817,1.3
1254.0,1112.0,533.0,1349.0,1161.0,16.0,35.3,0.6356,1.5
1452.0,1381.0,428.0,1661.0,1695.0,13.8,43.6,0.6825,3.4
1438.0,1374.0,435.0,1640.0,1705.0,12.9,48.8,0.725,3.8
1273.0,1096.0,553.0,1350.0,1379.0,12.8,49.3,0.7277,2.8
1096.0,850.0,690.0,1146.0,943.0,12.2,50.9,0.7202,0.8
1151.0,813.0,702.0,1156.0,1073.0,10.6,55.9,0.7138,0.5
1189.0,797.0,688.0,1157.0,1213.0,10.3,55.9,0.7014,1.0
1078.0,704.0,765.0,1077.0,898.0,10.2,55.8,0.6927,0.4
1152.0,759.0,706.0,1113.0,1094.0,10.0,57.3,0.7015,0.4
1128.0,740.0,705.0,1113.0,1064.0,10.2,57.9,0.7191,0.3
1053.0,671.0,807.0,1137.0,570.0,10.6,66.1,0.8444,0.1
1140.0,800.0,679.0,1209.0,782.0,12.6,58.5,0.8517,0.2
1136.0,822.0,653.0,1184.0,744.0,15.0,48.6,0.8253,0.6
1180.0,846.0,646.0,1206.0,791.0,14.2,51.5,0.8313,0.7
1131.0,792.0,678.0,1177.0,749.0,15.1,48.6,0.8266,0.6
1083.0,804.0,702.0,1105.0,615.0,18.0,35.4,0.7233,0.3
1120.0,859.0,640.0,1167.0,681.0,17.9,35.3,0.7184,0.5
1038.0,699.0,765.0,1042.0,515.0,17.7,35.0,0.7014,0.2
1096.0,788.0,699.0,1115.0,583.0,17.6,35.5,0.7065,0.4
1126.0,881.0,648.0,1140.0,728.0,17.5,34.1,0.6775,0.7
1153.0,910.0,622.0,1208.0,827.0,15.6,40.0,0.7018,0.9
1177.0,878.0,641.0,1224.0,844.0,14.0,47.8,0.7582,0.8
1383.0,1119.0,522.0,1415.0,1310.0,13.2,51.4,0.776,2.4
1363.0,1064.0,536.0,1350.0,1353.0,12.0,56.1,0.7832,3.3
1087.0,803.0,699.0,1130.0,907.0,11.6,54.7,0.7454,0.9
1028.0,703.0,783.0,1070.0,646.0,12.0,53.3,0.7472,0.1
1017.0,641.0,892.0,1044.0,482.0,12.5,55.4,0.7999,0.1
1050.0,660.0,860.0,1071.0,526.0,12.3,56.0,0.7958,0.1
1023.0,672.0,819.0,1069.0,595.0,12.4,53.4,0.7669,0.2
1034.0,651.0,861.0,1060.0,601.0,12.9,49.9,0.7406,0.1
1160.0,765.0,711.0,1134.0,962.0,13.9,47.3,0.7479,0.3
1283.0,887.0,607.0,1238.0,1231.0,13.5,51.6,0.7931,1.0
1387.0,981.0,535.0,1368.0,1396.0,13.2,56.2,0.8499,1.6
1325.0,921.0,570.0,1345.0,1297.0,14.2,57.8,0.9292,1.4
1057.0,641.0,803.0,1103.0,616.0,17.2,46.2,0.8989,0.3
1078.0,668.0,855.0,1109.0,509.0,19.9,36.6,0.8406,0.1
1159.0,762.0,742.0,1158.0,590.0,19.7,37.1,0.8399,0.3
1195.0,795.0,710.0,1157.0,718.0,19.0,37.4,0.8122,0.5
1217.0,861.0,642.0,1234.0,898.0,16.4,43.5,0.8055,0.8
1542.0,1200.0,469.0,1520.0,1577.0,15.1,49.8,0.8458,3.2
1407.0,1066.0,525.0,1397.0,1560.0,14.8,51.0,0.8507,2.8
1189.0,837.0,665.0,1204.0,1208.0,14.6,51.6,0.8508,1.0
1208.0,911.0,613.0,1245.0,1244.0,13.7,52.1,0.8121,0.9
1207.0,861.0,649.0,1217.0,1181.0,13.2,55.6,0.8412,0.9
1056.0,699.0,787.0,1085.0,828.0,13.2,55.9,0.8465,0.4
1128.0,771.0,733.0,1178.0,923.0,11.7,62.1,0.8535,0.4
1119.0,778.0,705.0,1187.0,1096.0,9.9,68.9,0.8388,0.3
1077.0,701.0,761.0,1122.0,1106.0,9.8,68.0,0.8227,0.1
1016.0,647.0,824.0,1090.0,937.0,8.4,74.5,0.8241,0.8
1103.0,730.0,735.0,1139.0,1049.0,9.2,71.0,0.8299,1.0
1176.0,880.0,634.0,1257.0,1180.0,9.9,67.6,0.8239,1.6
1430.0,1169.0,481.0,1543.0,1514.0,10.8,64.4,0.8328,3.5
1572.0,1374.0,411.0,1763.0,1771.0,11.7,61.7,0.8483,4.0
1243.0,1006.0,572.0,1349.0,1395.0,13.7,51.9,0.8106,3.5
1101.0,817.0,707.0,1157.0,1024.0,16.3,43.5,0.7988,1.6
1103.0,857.0,681.0,1182.0,946.0,17.9,38.8,0.7883,1.5
1116.0,859.0,670.0,1197.0,864.0,19.3,35.5,0.7876,1.5
1141.0,904.0,646.0,1249.0,889.0,20.1,32.9,0.7672,1.7
1151.0,885.0,660.0,1222.0,903.0,20.0,33.0,0.7625,1.6
1263.0,1008.0,597.0,1308.0,1121.0,20.2,32.2,0.7526,2.4
1324.0,1128.0,540.0,1441.0,1319.0,18.9,34.4,0.7436,3.4
1533.0,1439.0,416.0,1799.0,1829.0,17.9,37.6,0.7624,5.4
1626.0,1531.0,371.0,1937.0,2000.0,16.7,43.4,0.8168,6.5
1639.0,1510.0,378.0,1904.0,2001.0,15.9,47.9,0.8573,6.5
1346.0,1124.0,502.0,1490.0,1598.0,15.3,52.6,0.906,4.0
1218.0,914.0,597.0,1291.0,1383.0,13.7,58.5,0.9146,2.1
1166.0,880.0,631.0,1280.0,1238.0,12.7,62.8,0.9198,1.6
1095.0,772.0,721.0,1175.0,1023.0,12.2,65.0,0.9193,1.5
958.0,601.0,947.0,1054.0,659.0,13.0,61.2,0.9105,0.7
960.0,582.0,933.0,1062.0,657.0,11.1,66.1,0.8738,0.7
972.0,571.0,931.0,1063.0,764.0,10.1,69.8,0.8619,0.6
911.0,508.0,1048.0,1005.0,667.0,11.6,61.0,0.8299,0.5
923.0,516.0,1049.0,1002.0,667.0,10.1,64.5,0.7968,0.4
981.0,610.0,867.0,1068.0,856.0,9.3,67.9,0.7969,0.6
1038.0,701.0,760.0,1102.0,940.0,10.1,64.3,0.7934,0.9
1370.0,1118.0,495.0,1459.0,1406.0,10.4,62.7,0.7909,2.6
1471.0,1265.0,434.0,1655.0,1617.0,13.0,53.9,0.8036,3.3
1447.0,1167.0,466.0,1514.0,1694.0,16.4,44.6,0.8242,4.0
1329.0,1090.0,508.0,1401.0,1473.0,19.1,36.7,0.8044,3.1
1197.0,989.0,577.0,1297.0,1087.0,21.0,30.6,0.7508,2.2
1198.0,968.0,590.0,1264.0,945.0,22.1,27.6,0.7254,2.1
1171.0,977.0,608.0,1234.0,905.0,22.2,25.5,0.6752,2.2
1191.0,1011.0,620.0,1262.0,903.0,23.6,23.2,0.6665,1.9
1213.0,1060.0,578.0,1292.0,1041.0,23.6,22.9,0.6571,2.5
1258.0,1124.0,552.0,1363.0,1194.0,22.8,24.6,0.6736,2.9
1413.0,1339.0,464.0,1611.0,1533.0,20.3,29.7,0.6973,3.9
1610.0,1573.0,381.0,1890.0,1932.0,18.0,36.0,0.7345,6.3
1710.0,1632.0,346.0,2028.0,2140.0,16.4,41.9,0.7759,7.4
1515.0,1295.0,435.0,1615.0,1871.0,14.9,47.6,0.8003,5.7
1199.0,916.0,613.0,1227.0,1435.0,13.8,49.6,0.7793,2.3
1128.0,818.0,674.0,1156.0,1303.0,13.2,51.6,0.7765,1.5
1108.0,798.0,694.0,1144.0,1199.0,11.8,56.9,0.7836,1.4
1038.0,709.0,768.0,1087.0,1069.0,11.4,58.0,0.7818,1.1
1004.0,646.0,823.0,1054.0,989.0,11.3,58.0,0.7742,0.9
969.0,584.0,904.0,1021.0,899.0,10.7,59.6,0.7673,0.7
938.0,559.0,942.0,1026.0,850.0,9.0,65.4,0.7532,0.6
927.0,549.0,967.0,1008.0,828.0,8.0,68.9,0.7402,0.6
977.0,673.0,830.0,1060.0,902.0,7.5,70.9,0.7358,0.8
1011.0,685.0,823.0,1054.0,902.0,7.6,69.2,0.7238,1.0
1228.0,984.0,588.0,1293.0,1222.0,8.7,64.3,0.7257,2.1
1521.0,1434.0,404.0,1809.0,1784.0,11.7,54.3,0.7459,4.2
1425.0,1178.0,468.0,1477.0,1761.0,15.9,42.2,0.7553,4.3
1339.0,1094.0,509.0,1376.0,1634.0,19.3,34.7,0.7681,3.2
1310.0,1046.0,552.0,1351.0,1527.0,23.1,27.3,0.7615,2.8
1250.0,1012.0,585.0,1249.0,1192.0,26.1,20.8,0.6959,2.4
1181.0,1015.0,617.0,1192.0,1023.0,26.8,17.9,0.6249,2.5
1272.0,1220.0,533.0,1353.0,1251.0,28.4,16.0,0.6095,2.9
1231.0,1064.0,618.0,1188.0,1082.0,28.8,15.1,0.5877,3.0
1286.0,1223.0,529.0,1350.0,1348.0,27.9,15.6,0.5782,3.6
1315.0,1225.0,509.0,1408.0,1365.0,24.1,20.6,0.6075,3.5
1494.0,1460.0,420.0,1682.0,1827.0,21.0,28.0,0.6904,4.8
1494.0,1381.0,422.0,1677.0,1879.0,18.4,38.8,0.8152,4.4
1545.0,1390.0,423.0,1676.0,1915.0,16.9,42.9,0.8222,4.9
1354.0,1094.0,517.0,1357.0,1705.0,15.5,45.0,0.7895,2.9
1301.0,998.0,553.0,1283.0,1610.0,14.3,49.6,0.8049,2.1
1144.0,826.0,661.0,1158.0,1300.0,14.7,48.0,0.7977,1.6
1080.0,732.0,748.0,1087.0,1093.0,13.3,51.4,0.7821,1.2
1013.0,671.0,817.0,1056.0,986.0,12.6,53.7,0.7793,0.9
966.0,587.0,921.0,1017.0,846.0,11.5,56.8,0.7706,0.7
919.0,532.0,997.0,983.0,714.0,9.8,61.8,0.7523,0.5
953.0,604.0,903.0,1020.0,838.0,9.0,64.3,0.7417,0.6
1117.0,808.0,669.0,1178.0,1109.0,7.9,68.4,0.7324,1.3
1485.0,1265.0,441.0,1647.0,1676.0,9.5,62.6,0.7444,3.8
1583.0,1457.0,376.0,1808.0,1976.0,13.2,51.0,0.7704,5.6
1448.0,1187.0,471.0,1490.0,1814.0,16.9,40.3,0.7717,4.4
1294.0,1006.0,567.0,1296.0,1538.0,20.8,31.3,0.7617,3.0
1269.0,1016.0,579.0,1273.0,1383.0,24.3,24.7,0.7407,2.2
1247.0,985.0,581.0,1255.0,1184.0,26.7,22.6,0.7785,2.0
1239.0,1045.0,559.0,1312.0,1094.0,27.1,21.7,0.7636,2.2
1199.0,1041.0,574.0,1271.0,986.0,28.3,17.9,0.6769,2.1
1216.0,1013.0,576.0,1277.0,967.0,27.8,20.0,0.7378,2.2
1131.0,925.0,638.0,1158.0,831.0,26.2,19.4,0.6491,1.9
1300.0,1149.0,530.0,1353.0,1182.0,22.7,24.4,0.6661,2.7
1358.0,1331.0,459.0,1518.0,1523.0,20.2,29.3,0.686,3.9
1492.0,1425.0,417.0,1690.0,1780.0,17.3,35.2,0.6907,5.6
1413.0,1251.0,478.0,1504.0,1682.0,16.1,38.7,0.7023,4.9
1210.0,943.0,611.0,1224.0,1390.0,14.6,44.5,0.7337,2.2
1196.0,902.0,620.0,1185.0,1390.0,13.7,48.6,0.7555,1.9
1101.0,809.0,690.0,1123.0,1201.0,12.4,52.2,0.7513,1.4
1076.0,770.0,721.0,1093.0,1107.0,11.9,53.4,0.7414,1.3
1040.0,736.0,740.0,1099.0,1050.0,10.4,58.4,0.7367,1.1
989.0,667.0,824.0,1048.0,943.0,8.9,63.5,0.7268,0.9
966.0,639.0,843.0,1033.0,903.0,8.2,65.9,0.7168,0.9
912.0,587.0,922.0,1002.0,826.0,7.7,67.1,0.7074,0.7
960.0,668.0,841.0,1038.0,878.0,7.2,68.6,0.6978,0.8
1028.0,784.0,709.0,1110.0,996.0,7.5,66.7,0.6943,1.2
1375.0,1134.0,504.0,1467.0,1470.0,8.7,61.6,0.696,2.9
1522.0,1466.0,380.0,1822.0,1883.0,12.0,51.0,0.7131,5.4
1400.0,1227.0,465.0,1542.0,1661.0,15.4,42.5,0.7379,4.3
1323.0,1144.0,502.0,1405.0,1568.0,18.8,33.5,0.7186,3.1
1250.0,990.0,579.0,1262.0,1291.0,22.2,28.1,0.7426,2.4
1283.0,1048.0,550.0,1336.0,1226.0,24.7,25.5,0.7785,2.3
1171.0,993.0,597.0,1208.0,841.0,25.0,23.4,0.7301,2.3
1264.0,1081.0,555.0,1323.0,951.0,25.9,21.9,0.7209,2.3
1301.0,1152.0,525.0,1343.0,1151.0,25.6,21.7,0.7039,3.4
1321.0,1175.0,525.0,1366.0,1279.0,25.1,21.8,0.6854,3.7
1343.0,1298.0,477.0,1495.0,1416.0,22.1,25.6,0.6728,4.1
1493.0,1444.0,417.0,1702.0,1738.0,19.1,32.5,0.7112,5.6
1545.0,1403.0,407.0,1743.0,1821.0,16.7,42.5,0.8002,5.3
1477.0,1247.0,456.0,1562.0,1733.0,15.5,48.3,0.8439,4.9
1202.0,864.0,620.0,1255.0,1115.0,13.3,60.5,0.9168,2.0
1236.0,849.0,631.0,1274.0,1131.0,12.1,67.6,0.9539,1.9
1206.0,849.0,640.0,1245.0,1127.0,11.8,68.3,0.9432,2.2
1192.0,832.0,646.0,1253.0,1167.0,11.6,68.3,0.9314,1.9
1044.0,630.0,845.0,1099.0,809.0,11.8,67.9,0.9362,1.1
1053.0,648.0,808.0,1109.0,709.0,12.3,65.8,0.9374,1.0
1023.0,600.0,872.0,1089.0,575.0,12.2,66.9,0.9496,0.9
1005.0,620.0,846.0,1098.0,572.0,12.1,67.3,0.948,0.9
959.0,578.0,907.0,1079.0,546.0,11.8,67.1,0.9274,0.7
1049.0,686.0,793.0,1159.0,795.0,11.9,65.6,0.9129,1.0
1255.0,983.0,555.0,1439.0,1268.0,12.2,65.6,0.93,2.0
1285.0,1009.0,517.0,1452.0,1366.0,12.8,64.4,0.9448,2.7
1254.0,973.0,543.0,1403.0,1328.0,13.4,62.0,0.9498,2.5
1253.0,966.0,560.0,1378.0,1251.0,14.5,57.0,0.9333,2.4
1242.0,935.0,584.0,1327.0,1127.0,15.8,51.3,0.9144,2.2
1212.0,918.0,593.0,1308.0,1066.0,17.5,46.0,0.9104,2.1
1165.0,839.0,652.0,1214.0,867.0,19.5,40.2,0.901,1.8
1136.0,781.0,712.0,1169.0,691.0,21.2,35.9,0.8943,1.4
1233.0,926.0,617.0,1293.0,917.0,21.7,35.1,0.8993,2.1
1177.0,800.0,696.0,1191.0,748.0,20.5,38.4,0.9161,1.7
1223.0,883.0,614.0,1289.0,968.0,18.2,45.9,0.9488,1.9
1360.0,1063.0,507.0,1483.0,1420.0,16.2,53.0,0.9722,2.7
1435.0,1140.0,477.0,1550.0,1530.0,15.0,57.6,0.9777,3.2
1305.0,995.0,552.0,1402.0,1341.0,14.1,60.8,0.9716,3.3
1199.0,869.0,618.0,1306.0,1160.0,13.2,65.6,0.9882,2.3
1217.0,921.0,589.0,1336.0,1261.0,13.5,63.8,0.9797,1.9
1200.0,847.0,636.0,1297.0,1132.0,13.6,63.4,0.9794,1.9
1150.0,807.0,669.0,1243.0,1042.0,13.6,63.5,0.9857,1.9
1086.0,726.0,736.0,1192.0,848.0,13.4,64.8,0.988,1.5
1027.0,684.0,788.0,1149.0,666.0,13.2,64.8,0.9801,1.1
985.0,610.0,851.0,1101.0,604.0,12.6,65.9,0.9583,0.8
934.0,552.0,966.0,1063.0,520.0,13.1,64.0,0.9591,0.6
977.0,631.0,859.0,1120.0,659.0,12.4,66.2,0.95,0.7
970.0,618.0,888.0,1095.0,611.0,13.3,62.4,0.946,0.7
1041.0,706.0,778.0,1178.0,756.0,14.0,59.7,0.9491,1.0
1144.0,821.0,651.0,1262.0,988.0,15.4,54.0,0.9385,1.5
1209.0,933.0,581.0,1329.0,1058.0,17.0,47.5,0.9146,2.4
1083.0,727.0,763.0,1135.0,636.0,18.6,42.6,0.904,1.6
1063.0,678.0,796.0,1107.0,522.0,21.5,35.0,0.8886,1.2
988.0,600.0,912.0,1033.0,415.0,21.3,35.6,0.8924,0.9
1060.0,686.0,830.0,1110.0,445.0,23.1,32.1,0.8973,0.9
1087.0,717.0,786.0,1112.0,515.0,22.1,34.5,0.9035,1.1
1153.0,798.0,715.0,1184.0,678.0,21.5,35.7,0.905,1.4
1167.0,838.0,660.0,1227.0,825.0,19.3,41.6,0.923,1.7
1370.0,1072.0,535.0,1428.0,1233.0,17.3,47.8,0.9363,2.9
1403.0,1142.0,492.0,1518.0,1419.0,16.0,54.9,0.9934,4.0
1364.0,1061.0,534.0,1436.0,1397.0,15.6,58.0,1.0197,4.0
1111.0,825.0,679.0,1238.0,975.0,14.8,61.3,1.025,1.9
1091.0,777.0,711.0,1217.0,891.0,13.8,63.4,0.9916,1.5
1107.0,777.0,697.0,1221.0,945.0,13.1,66.1,0.9913,1.5
1095.0,746.0,716.0,1217.0,916.0,13.3,66.4,1.0128,1.6
1027.0,673.0,794.0,1160.0,770.0,13.3,67.0,1.0207,1.1
996.0,631.0,845.0,1153.0,697.0,13.1,68.6,1.0288,0.8
955.0,582.0,902.0,1118.0,611.0,12.2,72.4,1.0224,0.7
947.0,553.0,944.0,1110.0,693.0,11.6,73.8,1.0054,0.6
1003.0,650.0,831.0,1158.0,750.0,12.9,67.5,0.999,0.7
1120.0,815.0,660.0,1291.0,1053.0,12.8,68.0,1.0023,1.3
1476.0,1219.0,459.0,1673.0,1561.0,13.5,63.9,0.9875,3.2
1653.0,1573.0,345.0,2147.0,1920.0,14.7,59.8,0.9928,6.1
1403.0,1161.0,487.0,1576.0,1583.0,15.9,56.6,1.0147,4.3
1241.0,1011.0,545.0,1428.0,1274.0,18.3,49.4,1.0264,2.6
1176.0,914.0,621.0,1347.0,1083.0,19.8,44.2,1.0091,2.0
1160.0,862.0,636.0,1320.0,924.0,21.6,39.6,1.009,1.8
1224.0,977.0,571.0,1424.0,1002.0,23.3,35.8,1.0086,2.1
1175.0,906.0,616.0,1332.0,905.0,23.8,33.4,0.9699,2.1
1235.0,947.0,594.0,1362.0,923.0,22.8,35.3,0.9693,2.0
1288.0,1064.0,539.0,1446.0,1123.0,22.8,34.9,0.9576,2.6
1512.0,1386.0,425.0,1831.0,1602.0,20.9,39.3,0.9615,4.5
1609.0,1544.0,367.0,1999.0,1878.0,18.6,46.4,0.9867,6.4
1537.0,1446.0,392.0,1855.0,1840.0,17.2,52.7,1.0285,6.0
1315.0,1126.0,498.0,1537.0,1474.0,15.3,61.0,1.054,3.8
1155.0,909.0,604.0,1331.0,1244.0,14.2,65.4,1.0497,2.1
1033.0,759.0,735.0,1185.0,937.0,13.8,65.2,1.0275,1.2
1078.0,808.0,696.0,1221.0,891.0,13.3,65.6,0.9969,1.3
1069.0,799.0,682.0,1211.0,1044.0,12.6,67.9,0.9886,1.5
952.0,648.0,847.0,1107.0,792.0,12.8,64.5,0.9493,0.9
910.0,570.0,964.0,1060.0,670.0,12.8,63.6,0.936,0.7
878.0,517.0,1069.0,1046.0,689.0,12.0,65.2,0.9103,0.5
899.0,556.0,1001.0,1064.0,717.0,10.6,70.8,0.9033,0.6
939.0,620.0,905.0,1095.0,813.0,10.9,69.2,0.9033,0.7
1001.0,701.0,816.0,1130.0,891.0,10.3,70.9,0.8907,0.9
1303.0,1102.0,536.0,1488.0,1323.0,11.8,66.3,0.9174,2.2
1557.0,1499.0,381.0,1945.0,1817.0,14.1,58.9,0.9447,4.7
1402.0,1263.0,446.0,1640.0,1723.0,16.5,51.6,0.9601,4.5
1380.0,1170.0,477.0,1566.0,1656.0,20.2,42.1,0.984,3.1
1350.0,1168.0,475.0,1564.0,1539.0,21.7,39.0,0.9979,2.8
1283.0,1061.0,525.0,1434.0,1294.0,23.5,35.0,0.9977,2.4
1293.0,1064.0,522.0,1446.0,1229.0,23.5,34.2,0.9748,2.5
1197.0,943.0,599.0,1294.0,951.0,25.5,28.3,0.9124,2.0
1142.0,924.0,629.0,1236.0,819.0,25.5,24.7,0.7928,1.7
1147.0,914.0,633.0,1233.0,801.0,22.9,29.2,0.8055,1.7
1448.0,1322.0,447.0,1655.0,1492.0,21.3,32.9,0.8209,3.3
1487.0,1350.0,418.0,1698.0,1692.0,20.1,42.4,0.988,4.5
1476.0,1308.0,428.0,1674.0,1654.0,18.6,46.6,0.9858,5.8
1282.0,1013.0,545.0,1384.0,1287.0,17.4,50.6,0.9989,4.3
1147.0,848.0,636.0,1289.0,938.0,16.4,57.2,1.0574,3.0
1130.0,828.0,645.0,1283.0,973.0,16.3,59.4,1.0895,2.8
1154.0,822.0,656.0,1285.0,1087.0,16.0,60.2,1.0844,2.7
1049.0,683.0,782.0,1190.0,796.0,15.6,61.6,1.0859,2.4
1056.0,672.0,769.0,1184.0,830.0,15.4,62.0,1.0793,2.2
1011.0,622.0,827.0,1158.0,703.0,15.2,63.5,1.0881,2.0
976.0,568.0,891.0,1143.0,705.0,15.0,64.8,1.1007,0.5
1050.0,690.0,761.0,1223.0,867.0,14.2,68.3,1.0988,0.7
1143.0,818.0,646.0,1316.0,1122.0,14.0,68.6,1.0918,1.2
1606.0,1360.0,396.0,1895.0,1771.0,15.4,63.4,1.1045,3.9
1592.0,1478.0,360.0,1975.0,1874.0,17.8,53.3,1.0736,4.9
1510.0,1282.0,419.0,1726.0,1812.0,19.4,47.5,1.061,4.6
1421.0,1172.0,474.0,1513.0,1726.0,21.4,38.7,0.9724,3.4
1169.0,987.0,596.0,1285.0,1184.0,22.9,29.3,0.8077,2.0
1187.0,1014.0,578.0,1315.0,1131.0,24.2,26.5,0.7869,1.9
1171.0,1045.0,570.0,1291.0,1149.0,24.5,23.1,0.6968,2.4
1175.0,1040.0,582.0,1268.0,1185.0,23.1,22.8,0.6346,2.4
1216.0,1050.0,564.0,1311.0,1244.0,23.3,23.8,0.6738,2.2
1239.0,1062.0,558.0,1299.0,1380.0,23.2,23.3,0.6562,2.5
1463.0,1383.0,440.0,1636.0,1727.0,22.7,25.5,0.6944,3.9
1616.0,1610.0,374.0,1909.0,2021.0,21.0,29.2,0.7192,6.2
1663.0,1597.0,366.0,1906.0,2159.0,19.5,35.6,0.7978,7.2
1445.0,1263.0,464.0,1500.0,1844.0,18.8,37.3,0.8031,3.9
1293.0,1052.0,536.0,1332.0,1593.0,17.7,39.7,0.799,2.4
1354.0,1084.0,502.0,1380.0,1651.0,16.7,45.2,0.8506,2.3
1251.0,973.0,559.0,1277.0,1482.0,15.9,47.0,0.8434,1.9
1222.0,902.0,590.0,1256.0,1384.0,15.1,50.2,0.8543,1.7
1044.0,702.0,746.0,1099.0,1101.0,15.3,49.2,0.8493,0.9
1006.0,659.0,791.0,1082.0,999.0,13.1,56.1,0.8416,0.7
953.0,583.0,889.0,1043.0,895.0,13.3,54.4,0.8287,0.5
959.0,598.0,878.0,1045.0,904.0,12.4,58.3,0.8364,0.4
949.0,607.0,884.0,1043.0,851.0,12.9,56.0,0.8292,0.4
1073.0,760.0,727.0,1128.0,1052.0,11.9,59.6,0.8294,0.7
1499.0,1291.0,444.0,1653.0,1609.0,13.4,55.1,0.8444,3.1
1404.0,1149.0,469.0,1523.0,1614.0,16.1,46.4,0.8436,3.4
1465.0,1241.0,434.0,1572.0,1774.0,17.9,42.2,0.8557,3.5
1474.0,1158.0,469.0,1476.0,1802.0,18.2,43.2,0.8926,3.2
1611.0,1233.0,413.0,1687.0,1741.0,16.0,67.9,1.2217,3.2
1590.0,1219.0,410.0,1677.0,1830.0,17.6,59.7,1.188,3.3
1422.0,1120.0,476.0,1525.0,1696.0,20.9,43.4,1.0618,3.0
1273.0,988.0,563.0,1387.0,1257.0,24.1,33.3,0.9881,2.0
1296.0,1014.0,543.0,1401.0,1305.0,22.9,35.2,0.9694,2.3
1247.0,989.0,557.0,1383.0,1183.0,22.2,36.2,0.956,2.2
1359.0,1135.0,505.0,1500.0,1347.0,21.3,37.8,0.9462,2.7
1726.0,1570.0,359.0,2021.0,1947.0,20.1,43.2,1.0051,5.9
1818.0,1675.0,330.0,2143.0,2129.0,18.8,49.1,1.0538,7.5
1667.0,1410.0,383.0,1818.0,1948.0,18.2,52.2,1.0795,5.0
1549.0,1233.0,424.0,1648.0,1804.0,17.4,57.3,1.1288,4.0
1385.0,1045.0,496.0,1462.0,1572.0,17.0,56.6,1.0902,2.7
1320.0,950.0,542.0,1428.0,1426.0,16.2,66.3,1.208,2.0
1205.0,828.0,622.0,1344.0,1170.0,15.3,73.3,1.2655,1.5
1099.0,709.0,727.0,1263.0,1000.0,15.2,73.3,1.2556,1.0
1106.0,715.0,714.0,1279.0,949.0,13.9,80.4,1.2694,1.0
1099.0,718.0,714.0,1300.0,905.0,13.6,82.8,1.2817,0.9
1042.0,671.0,754.0,1255.0,845.0,13.7,82.0,1.277,0.8
980.0,621.0,858.0,1190.0,692.0,13.7,78.0,1.2174,0.6
1138.0,782.0,705.0,1321.0,926.0,14.1,75.5,1.2065,1.0
1517.0,1222.0,437.0,1750.0,1470.0,14.8,73.6,1.2331,3.2
1537.0,1374.0,384.0,1941.0,1660.0,16.0,67.8,1.2276,4.3
1296.0,1017.0,526.0,1494.0,1360.0,18.4,59.2,1.2398,2.7
1255.0,958.0,579.0,1420.0,1215.0,20.4,50.5,1.1954,1.6
1367.0,1105.0,503.0,1578.0,1391.0,21.3,46.6,1.1628,1.4
1473.0,1210.0,462.0,1686.0,1521.0,20.4,49.8,1.1765,2.3
1422.0,1175.0,474.0,1647.0,1483.0,21.1,47.8,1.1813,2.1
1378.0,1125.0,502.0,1601.0,1380.0,21.5,47.8,1.206,1.4
1446.0,1224.0,471.0,1706.0,1450.0,21.7,47.4,1.2184,3.4
1473.0,1235.0,468.0,1702.0,1519.0,21.0,49.8,1.2208,3.8
1619.0,1411.0,417.0,1908.0,1684.0,20.4,51.9,1.2261,4.9
1673.0,1484.0,397.0,2008.0,1812.0,19.4,56.3,1.25,5.7
1605.0,1397.0,420.0,1891.0,1710.0,18.8,58.3,1.2514,5.5
1460.0,1201.0,466.0,1685.0,1591.0,18.2,61.0,1.2634,3.9
1407.0,1117.0,486.0,1596.0,1521.0,17.7,63.3,1.2729,3.1
1286.0,982.0,550.0,1458.0,1353.0,17.7,63.5,1.27,2.0
1372.0,1054.0,504.0,1534.0,1463.0,17.1,66.9,1.2926,2.5
1312.0,995.0,527.0,1488.0,1447.0,16.8,69.0,1.3135,2.2
1205.0,867.0,601.0,1361.0,1294.0,16.6,70.0,1.3078,1.5
1167.0,829.0,622.0,1360.0,1172.0,16.1,71.3,1.2955,1.2
1126.0,779.0,663.0,1309.0,1103.0,16.3,69.8,1.2853,0.8
1121.0,757.0,672.0,1293.0,1113.0,16.1,70.0,1.2739,0.1
1135.0,797.0,651.0,1325.0,1109.0,16.1,69.5,1.2623,1.1
1248.0,939.0,565.0,1458.0,1229.0,16.5,68.1,1.2653,1.7
1325.0,1010.0,513.0,1522.0,1404.0,17.4,65.0,1.2775,2.1
1347.0,1000.0,510.0,1490.0,1450.0,18.4,60.2,1.2623,2.3
1317.0,952.0,541.0,1443.0,1393.0,19.1,57.5,1.2569,2.1
1243.0,912.0,579.0,1406.0,1227.0,21.2,48.4,1.2028,1.9
1169.0,841.0,623.0,1361.0,1040.0,22.3,43.9,1.1695,1.7
